drug	genes	question	answer	incorrect_recommendations	concurring_recommendation	llm_answer	bert_score_precision_llm_vs_ref	bert_score_recall_llm_vs_ref	bert_score_f1_llm_vs_ref	bert_score_precision_llm_vs_concurring	bert_score_recall_llm_vs_concurring	bert_score_f1_llm_vs_concurring	bert_score_precision_llm_vs_discordant	bert_score_recall_llm_vs_discordant	bert_score_f1_llm_vs_discordant	oai_embedding_llm_vs_ref	oai_embedding_llm_vs_concurring	oai_embedding_llm_vs_discordant	negation_mpnet_llm_vs_ref	negation_mpnet_llm_vs_concurring	negation_mpnet_llm_vs_discordant	base_mpnet_llm_vs_ref	base_mpnet_llm_vs_concurring	base_mpnet_llm_vs_discordant	roberta_llm_vs_ref	roberta_llm_vs_concurring	roberta_llm_vs_discordant	gte_llm_vs_ref	gte_llm_vs_concurring	gte_llm_vs_discordant	gpt4_llm_vs_ref
primaquine	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking primaquine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid primaquine. Take an alternate therapy.', 'Take primaquine with a reduced dose.', 'Take primaquine with an increased dose.']	Proceed taking primaquine as normal. There is no recommendation.	Individuals who are normal for glucose-6-phosphate dehydrogenase (G6PD) typically have a lower risk of hemolytic reactions when taking primaquine. Therefore, for these individuals, primaquine can be prescribed at standard dosages for the prevention and treatment of malaria, as G6PD deficiency-related contraindications do not apply. However, it is still important to monitor for other potential side effects as per standard clinical practice.	-0.19226457	0.009575323	-0.097363554	-0.12982929	0.11654896	-0.01685133	-0.1446017324924469	0.3489488661289215	0.053967688232660294	0.6205396774805352	0.5998745930037499	0.595491737007615	0.46767196	0.6176081	0.52845716	0.38851818	0.6468471	0.5797644	0.33142105	0.551449	0.5890008	0.52789253	0.5766074	0.6243579	1
quinine	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking quinine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid quinine. Take an alternate therapy.', 'Take quinine with a reduced dose.', 'Take quinine with an increased dose.']	Proceed taking quinine as normal. There is no recommendation.	Individuals deficient in glucose-6-phosphate dehydrogenase (G6PD) are at increased risk of hemolysis when exposed to certain substances, including quinine. Clinical guidance generally recommends avoiding quinine in G6PD-deficient patients due to this increased risk. If treatment with quinine is necessary and no alternatives are available, it is important to closely monitor the patient for signs of hemolytic anemia and adjust treatment as needed.	-0.1276022	0.12370985	-0.012686705	-0.19910766	-0.053016804	-0.1271976	-0.15793979167938232	0.2256249338388443	0.0031503222417086363	0.6322157430759929	0.5188985195506192	0.5418110153021978	0.55132246	0.6164998	0.6317829	0.5577019	0.63571334	0.62963426	0.5242316	0.4677655	0.5717962	0.5703673	0.5243493	0.61484367	0
quinine	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking quinine? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid quinine. Take an alternate therapy.', 'Take quinine with a reduced dose.', 'Take quinine with an increased dose.']	Proceed taking quinine as normal. There is no recommendation.	Individuals with an indeterminate G6PD status are at potential risk of hemolysis when exposed to oxidative agents such as quinine. Clinical guidance for such patients typically involves performing a confirmatory G6PD deficiency test before administering quinine. If testing is not feasible or if urgent treatment is needed, alternative medications with less risk of inducing hemolysis should be considered, or the patient should be closely monitored for signs of hemolysis.	0.034687024	0.20532298	0.11742297	-0.18836991	-0.06834932	-0.12765983	-0.12233438342809677	0.2556145191192627	0.03904148191213608	0.654903338925338	0.5373019872769221	0.544568533841643	0.59275407	0.6064278	0.61772066	0.61841476	0.6357565	0.6188561	0.6157108	0.44613189	0.5160565	0.6018776	0.5106142	0.58690065	0
quinine	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking quinine? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid quinine. Take an alternate therapy.', 'Take quinine with a reduced dose.', 'Take quinine with an increased dose.']	Proceed taking quinine as normal. There is no recommendation.	Patients with glucose-6-phosphate dehydrogenase (G6PD) deficiency, such as those with Chronic Nonspherocytic Hemolytic Anemia (CNSHA), should use caution with quinine due to the potential risk of hemolysis. Quinine can trigger oxidative stress in red blood cells, leading to hemolytic episodes in individuals with G6PD deficiency. Clinical guidance typically recommends that alternative medications be considered and that quinine should only be used under strict medical supervision if no other safer options are available for treating conditions such as malaria.	-0.018900767	0.30882874	0.12634178	-0.23415045	-0.06111451	-0.15114018	-0.1972283124923706	0.28911086916923523	-0.003073017578572035	0.46928005624577757	0.558882429119566	0.5761174632044853	0.52839154	0.6096587	0.5916281	0.51121527	0.6697382	0.65279084	0.47156388	0.54165363	0.66863304	0.5583726	0.51234174	0.5901121	0
quinine	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking quinine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid quinine. Take an alternate therapy.', 'Take quinine with a reduced dose.', 'Take quinine with an increased dose.']	Proceed taking quinine as normal. There is no recommendation.	For individuals with normal glucose-6-phosphate dehydrogenase (G6PD) activity, quinine can typically be used safely without the heightened risk of hemolytic anemia associated with G6PD deficiency. Clinical guidance would still emphasize monitoring for other common side effects of quinine, such as cinchonism (which includes symptoms like tinnitus, headache, nausea, and blurred vision), and caution is advised in patients with other underlying health conditions or concomitant medications. It is always recommended to use quinine under medical supervision due to its range of potential adverse effects.	-0.25511062	0.052680567	-0.12119695	-0.21722902	-0.03317573	-0.12964621	-0.20787352323532104	0.22225886583328247	-0.04484621807932854	0.536147135862728	0.6270788314965857	0.6075120620844126	0.4890327	0.67261565	0.64389956	0.32992682	0.74344295	0.70784307	0.28353304	0.5690198	0.67043114	0.5026308	0.5384226	0.6026053	1
rasburicase	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking rasburicase? Give a 2-3 sentence summary.	Avoid use	['Proceed taking rasburicase as normal. There is no recommendation.', 'Take rasburicase with a reduced dose.', 'Take rasburicase with an increased dose.']	Avoid rasburicase. Take an alternate therapy.	In individuals deficient in glucose-6-phosphate dehydrogenase (G6PD), the administration of rasburicase is contraindicated. G6PD deficiency can lead to hemolytic anemia, and rasburicase, an enzyme that helps break down uric acid, can exacerbate this condition by increasing oxidative stress in red blood cells. Therefore, alternative treatments for conditions like hyperuricemia should be considered for patients known to have G6PD deficiency.	-0.4477223	-0.20367289	-0.34036	-0.12692533	0.27996206	0.044214018	-0.18946559727191925	0.2570211887359619	-0.008979149162769318	0.23754432320961663	0.6182333821673677	0.5727376708989518	0.2729952	0.5677145	0.5474398	0.14551045	0.59297943	0.5399102	0.07154342	0.5456445	0.514386	0.41841364	0.63097805	0.5913878	1
rasburicase	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking rasburicase? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid rasburicase. Take an alternate therapy.', 'Take rasburicase with a reduced dose.', 'Take rasburicase with an increased dose.']	Proceed taking rasburicase as normal. There is no recommendation.	For individuals determined to be indeterminate for glucose-6-phosphate dehydrogenase (G6PD) deficiency, clinical guidance generally recommends caution when considering the administration of rasburicase. Due to the potential for rasburicase to induce hemolysis in patients with G6PD deficiency, additional testing to conclusively determine G6PD status is advised before proceeding with rasburicase treatment. If urgent treatment is necessary and G6PD status cannot be confirmed, alternative therapies should be considered and close monitoring for signs of hemolysis should be implemented.	0.0029542397	0.17211306	0.08501826	-0.19243181	0.0018042896	-0.10058841	-0.1524777114391327	0.2444574236869812	0.014608754776418209	0.6163307809418175	0.6260395902584441	0.6093785950712896	0.5958206	0.5699758	0.54639775	0.67321247	0.5532926	0.56530553	0.62852377	0.5503939	0.5877754	0.59876937	0.49863604	0.5768966	0
rasburicase	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking rasburicase? Give a 2-3 sentence summary.	Avoid use	['Proceed taking rasburicase as normal. There is no recommendation.', 'Take rasburicase with a reduced dose.', 'Take rasburicase with an increased dose.']	Avoid rasburicase. Take an alternate therapy.	Rasburicase is contraindicated in individuals with glucose-6-phosphate dehydrogenase (G6PD) deficiency due to the increased risk of hemolysis and methemoglobinemia. G6PD deficiency leads to a reduced ability of red blood cells to handle oxidative stress, which is exacerbated by rasburicase. Therefore, it is crucial to screen for G6PD deficiency before initiating treatment with rasburicase to avoid potentially severe or life-threatening complications.	-0.44377604	-0.08780146	-0.30001852	-0.14657225	0.16480014	-0.009326591	-0.18570266664028168	0.24334485828876495	-0.0090565774589777	0.23607984203212912	0.6425481476288504	0.6209054467925844	0.31249478	0.5937811	0.5588377	0.18606287	0.598955	0.58398306	0.04961505	0.5962543	0.5371775	0.38676694	0.60640335	0.57126045	1
rasburicase	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking rasburicase? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid rasburicase. Take an alternate therapy.', 'Take rasburicase with a reduced dose.', 'Take rasburicase with an increased dose.']	Proceed taking rasburicase as normal. There is no recommendation.	Individuals who are normal for glucose-6-phosphate dehydrogenase (G6PD) generally do not have increased risk of hemolysis when taking rasburicase. Rasburicase is used to prevent or treat high uric acid levels in cancer patients, but it can induce hemolysis in patients with G6PD deficiency. Therefore, for patients with normal G6PD activity, rasburicase can be used safely without the specific concerns associated with G6PD deficiency.	-0.25926346	-0.015974257	-0.1489037	-0.20362489	0.004455929	-0.106316276	-0.20921233296394348	0.27051928639411926	-0.03447294235229492	0.5861850745790453	0.5838328062593251	0.5728826424325104	0.45383114	0.5678638	0.5742301	0.4220239	0.62097955	0.6441286	0.34200352	0.58865124	0.6203912	0.49115598	0.49752453	0.561682	1
ribostamycin	MT-RNR1	What would be the clinical guidance for someone who is increased risk of aminoglycoside-induced hearing loss for MT-RNR1 with regards to taking ribostamycin? Give a 2-3 sentence summary.	Avoid aminoglycoside anitbiotics unless the high risk of permanent hearing loss is outweighed by the severity of infection and lack of safe or effective alternative therapies.	['Proceed taking ribostamycin as normal. There is no recommendation.', 'Take ribostamycin with a reduced dose.', 'Take ribostamycin with an increased dose.']	Avoid ribostamycin. Take an alternate therapy.	Patients with variants in the MT-RNR1 gene are at increased risk for aminoglycoside-induced hearing loss. Specifically, the presence of the m.1555A>G or m.1494C>T mutations in the mitochondrial DNA, part of the MT-RNR1 gene, greatly elevates this risk when exposed to aminoglycosides. Therefore, for individuals found to carry these mutations, clinical guidance generally includes avoiding the use of aminoglycosides, including ribostamycin, unless no suitable alternatives are available and the benefits outweigh the risks of hearing loss. Alternative antibiotics should be considered to mitigate the risk of ototoxicity.	-0.037536018	0.28320312	0.10483802	-0.22423974	0.31157243	-0.016759522	-0.2488771677017212	0.3270616829395294	-0.031600743532180786	0.6552920376215532	0.5012749734196627	0.4859031666624724	0.5715227	0.3250818	0.29762575	0.7318736	0.5176686	0.49128744	0.76883566	0.4537176	0.41394642	0.5726011	0.5516859	0.49639916	1
ribostamycin	MT-RNR1	What would be the clinical guidance for someone who is normal risk of aminoglycoside-induced hearing loss for MT-RNR1 with regards to taking ribostamycin? Give a 2-3 sentence summary.	Use aminoglycoside antibiotics at standard doses for the shortest feasible course with therapeutic dose monitoring. Evaluate regularly for hearing loss in line with local guidance.	['Avoid ribostamycin. Take an alternate therapy.', 'Take ribostamycin with a reduced dose.', 'Take ribostamycin with an increased dose.']	Proceed taking ribostamycin as normal. There is no recommendation.	For individuals identified as having a normal risk of aminoglycoside-induced hearing loss based on their MT-RNR1 genotype, the typically recommended clinical guidance would suggest proceeding with the use of aminoglycosides like ribostamycin while adhering to standard dosing and monitoring protocols. However, it remains important to monitor for symptoms of ototoxicity, as susceptibility to hearing loss can still occur due to other genetic factors or environmental influences. Regular auditory function assessments before, during, and after treatment can help in early detection and management of any potential hearing impairment.	0.050027873	0.3277218	0.17684413	-0.18306342	0.14970161	-0.03882794	-0.21100734174251556	0.3096727430820465	-0.007578200660645962	0.7072090098252325	0.5628580855999624	0.5251591303540412	0.6881168	0.5111221	0.49893758	0.71181184	0.5131385	0.5152739	0.7599332	0.37761232	0.3858987	0.6397895	0.5039066	0.51960415	1
ribostamycin	MT-RNR1	What would be the clinical guidance for someone who is uncertain risk of aminoglycoside-induced hearing loss for MT-RNR1 with regards to taking ribostamycin? Give a 2-3 sentence summary.	Use aminoglycoside antibiotics at standard doses for the shortest feasible course with therapeutic dose monitoring. Evaluate regularly for hearing loss in line with local guidance.	['Avoid ribostamycin. Take an alternate therapy.', 'Take ribostamycin with a reduced dose.', 'Take ribostamycin with an increased dose.']	Proceed taking ribostamycin as normal. There is no recommendation.	For an individual with an uncertain risk classification due to variants in the MT-RNR1 gene regarding aminoglycoside-induced hearing loss, clinical guidance typically centers on caution. Since aminoglycosides, including ribostamycin, can cause ototoxicity particularly in those with MT-RNR1 mutations, it’s advised to consider alternative antibiotics if feasible. If the use of ribostamycin is necessary, careful monitoring of auditory function before, during, and after treatment is recommended to detect and mitigate potential hearing loss early.	-0.0023479443	0.23046295	0.10618477	-0.20311853	0.018302433	-0.10054847	-0.1511976271867752	0.2569192349910736	0.019669942557811737	0.6237610147205873	0.5600927472773471	0.5926997493022199	0.52499837	0.48772264	0.54477	0.67227215	0.5368592	0.566898	0.74589634	0.4458712	0.50619024	0.55073804	0.50621855	0.5923991	0
rosuvastatin	ABCG2;SLCO1B1	What would be the clinical guidance for someone who is Normal Function for ABCG2 and Increased Function for SLCO1B1 with regards to taking rosuvastatin? Give a 2-3 sentence summary.	Prescribe desired starting dose and adjust doses of rosuvastatin based on disease-specific and specific population guidelines.	['Avoid rosuvastatin. Take an alternate therapy.', 'Take rosuvastatin with a reduced dose.', 'Take rosuvastatin with an increased dose.']	Proceed taking rosuvastatin as normal. There is no recommendation.	For an individual with a normal function genotype for ABCG2 and increased function phenotype for SLCO1B1 taking rosuvastatin, no dose adjustments are typically necessary based on these genetic variants alone. The SLCO1B1 gene influences the uptake of rosuvastatin into the liver, and an increased function could potentially enhance the drug's clearance, thus reducing plasma levels and drug exposure, but it generally does not warrant a change in the standard dosing. As always, the treatment should be personalized, monitoring for efficacy and tolerability, and considering other clinical factors such as the patient's overall health, presence of other comorbid conditions, and concomitant medications.	-0.042226847	0.21940729	0.07750151	-0.19638297	0.16015008	-0.044175364	-0.20312371850013733	0.3750108480453491	0.006828504614531994	0.5818592044233607	0.5517779046846004	0.5956990618813477	0.46822575	0.5499903	0.5302528	0.71543676	0.6476065	0.6685374	0.61019045	0.47952253	0.517985	0.6052179	0.51793385	0.5334772	1
rosuvastatin	ABCG2;SLCO1B1	What would be the clinical guidance for someone who is Normal Function for ABCG2 and Decreased Function for SLCO1B1 with regards to taking rosuvastatin? Give a 2-3 sentence summary.	Prescribe desired starting dose and adjust doses of rosuvastatin based on disease-specific and specific population guidelines. Prescriber should be aware of possible increased risk for myopathy especially for doses >20mg.	['Avoid rosuvastatin. Take an alternate therapy.', 'Take rosuvastatin with a reduced dose.', 'Take rosuvastatin with an increased dose.']	Proceed taking rosuvastatin as normal. There is no recommendation.	For individuals with normal function of the ABCG2 gene and decreased function of the SLCO1B1 gene, taking rosuvastatin could lead to a higher plasma concentration of the drug. This is due to the decreased function of the SLCO1B1 gene, which encodes for a transporter protein involved in the hepatic uptake of statins such as rosuvastatin, potentially increasing the risk for adverse effects like myopathy. Clinicians might consider initiating rosuvastatin at a lower dose or opting for an alternative statin that is less dependent on SLCO1B1 for its hepatic uptake.	-0.006926621	0.19862884	0.090428494	-0.21586603	0.015491344	-0.109553985	-0.16996291279792786	0.49404746294021606	0.07621781527996063	0.615040801433891	0.5341352629056517	0.6274726663480786	0.5556117	0.43028834	0.522179	0.6240648	0.64093703	0.709601	0.50795645	0.5164575	0.54031396	0.532617	0.5396346	0.60279983	0
rosuvastatin	ABCG2;SLCO1B1	What would be the clinical guidance for someone who is Decreased Function for ABCG2 and Normal Function for SLCO1B1 with regards to taking rosuvastatin? Give a 2-3 sentence summary.	Prescribe desired starting dose and adjust doses of rosuvastatin based on disease-specific and specific population guidelines.	['Avoid rosuvastatin. Take an alternate therapy.', 'Take rosuvastatin with a reduced dose.', 'Take rosuvastatin with an increased dose.']	Proceed taking rosuvastatin as normal. There is no recommendation.	For an individual with decreased function in the ABCG2 gene and normal function in the SLCO1B1 gene, taking rosuvastatin may require some consideration. Due to the decreased function variant in ABCG2, there could be an increased risk for higher plasma concentrations of rosuvastatin, which may lead to an increased risk of side effects such as muscle toxicity (myopathy). Therefore, it may be advisable to initiate rosuvastatin at a lower dose, with careful monitoring for any adverse effects, or consider an alternative statin that is less affected by ABCG2 transporter activity.	-0.03469393	0.13642095	0.04814476	-0.17885624	0.042374395	-0.07615495	-0.10646305233240128	0.5075879096984863	0.12980635464191437	0.5513937335987855	0.5439692488477023	0.6436749453514929	0.4972124	0.54658467	0.5931254	0.66206264	0.6742619	0.7065891	0.54701	0.5650624	0.58453846	0.5285737	0.522179	0.5740153	0
rosuvastatin	ABCG2;SLCO1B1	What would be the clinical guidance for someone who is Decreased Function for ABCG2 and No Result for SLCO1B1 with regards to taking rosuvastatin? Give a 2-3 sentence summary.	Based on ABCG2 status, prescribe desired starting dose and adjust doses of rosuvastatin based on disease-specific guidelines and specific population guidelines. SLCO1B1 genotype result is not available.	['Avoid rosuvastatin. Take an alternate therapy.', 'Take rosuvastatin with a reduced dose.', 'Take rosuvastatin with an increased dose.']	Proceed taking rosuvastatin as normal. There is no recommendation.	For an individual with decreased function in the ABCG2 gene, there is an increased risk of rosuvastatin-associated side effects, such as myopathy, due to higher plasma concentrations of the drug. The absence of results for SLCO1B1, which also influences statin transport and metabolism, suggests uncertainty about additional pharmacokinetic impacts on rosuvastatin. Clinically, it would be prudent to consider starting with a lower dose of rosuvastatin, closely monitoring for adverse effects, and possibly adjusting dosage based on patient tolerance and therapeutic response.	0.14658132	0.35312107	0.24479096	-0.15788724	0.07978872	-0.048560042	-0.10951316356658936	0.49257203936576843	0.12315335124731064	0.7673637398146351	0.5007376913129209	0.6001124523697913	0.68615234	0.4919646	0.5667706	0.8402627	0.63408244	0.70435756	0.67202646	0.52705014	0.54705	0.7338846	0.585663	0.61441815	0
sertraline	CYP2B6;CYP2C19	What would be the clinical guidance for someone who is No Result for CYP2B6 and Indeterminate for CYP2C19 with regards to taking sertraline? Give a 2-3 sentence summary.	No recommendation	['Avoid sertraline. Take an alternate therapy.', 'Take sertraline with a reduced dose.', 'Take sertraline with an increased dose.']	Proceed taking sertraline as normal. There is no recommendation.	"The genetic test results indicating ""No Result for CYP2B6"" and ""Indeterminate for CYP2C19"" suggest that there is unclear information regarding how an individual metabolizes certain medications through these enzymatic pathways. Specifically for sertraline, which is primarily metabolized by CYP2B6 and CYP2C19 enzymes, these genetic findings may complicate the prediction of drug metabolism. Clinically, it would be prudent to start sertraline at a lower dose, monitor the patient closely for both therapeutic efficacy and potential adverse effects, and consider adjustment based on clinical response and tolerability. Genetic testing might be repeated or extended to ensure accuracy and completeness."	-0.5803066	-0.10411936	-0.4145157	-0.24393477	0.07228821	-0.106817655	-0.2284756600856781	0.3449293375015259	-0.02213730290532112	0.20769556727411076	0.5197506089346303	0.5530558996620902	0.08462109	0.4065668	0.3717223	0.013287325	0.54639745	0.52043426	-0.030969393	0.4798739	0.50215214	0.30550703	0.61252224	0.6131781	0
sertraline	CYP2B6;CYP2C19	What would be the clinical guidance for someone who is Ultrarapid Metabolizer for CYP2B6 and No Result for CYP2C19 with regards to taking sertraline? Give a 2-3 sentence summary.	Initiate therapy with recommended starting dose.	['Avoid sertraline. Take an alternate therapy.', 'Take sertraline with a reduced dose.', 'Take sertraline with an increased dose.']	Proceed taking sertraline as normal. There is no recommendation.	Sertraline metabolism is primarily mediated by CYP2B6 and CYP2C19 enzymes. In an individual identified as an ultrarapid metabolizer of CYP2B6, sertraline may be metabolized more quickly, potentially reducing its effectiveness. Since the CYP2C19 result is not available, caution should be used in prescribing sertraline, considering an alternative antidepressant or closely monitoring the patient's response and adjusting the dosage as necessary to achieve clinical efficacy.	-0.2115551	0.115012355	-0.07010625	-0.16464704	0.13152358	-0.033260707	-0.1668076366186142	0.28288349509239197	0.012262819334864616	0.2738855993289221	0.5257785494408989	0.6066760311335289	0.26287308	0.54091114	0.54272467	0.2904709	0.6412985	0.6490171	0.330016	0.5762356	0.6221828	0.3156321	0.6146257	0.62455434	0
sertraline	CYP2B6;CYP2C19	What would be the clinical guidance for someone who is Indeterminate for CYP2B6 and Ultrarapid Metabolizer for CYP2C19 with regards to taking sertraline? Give a 2-3 sentence summary.	Initiate therapy with recommended starting dose.	['Avoid sertraline. Take an alternate therapy.', 'Take sertraline with a reduced dose.', 'Take sertraline with an increased dose.']	Proceed taking sertraline as normal. There is no recommendation.	Sertraline is primarily metabolized by CYP2C19, with CYP2B6 playing a minor role. An individual who is an ultrarapid metabolizer for CYP2C19 may have faster clearance of sertraline, potentially leading to lower plasma concentrations and possibly reduced efficacy of the drug. It may be advisable to monitor the clinical response closely and consider dose adjustment or alternative medications if therapeutic effects are not achieved or adverse effects occur.	-0.15530683	0.13495567	-0.025960017	-0.16653089	0.029214682	-0.07392866	-0.12042727321386337	0.30644574761390686	0.04941051825881004	0.29208492492676585	0.5369842831212642	0.6256454600326554	0.34850478	0.5333005	0.54079306	0.33718103	0.6305141	0.62172157	0.2948172	0.5186832	0.55270106	0.3244122	0.58158195	0.6144086	0
sertraline	CYP2B6;CYP2C19	What would be the clinical guidance for someone who is Rapid Metabolizer for CYP2B6 and No Result for CYP2C19 with regards to taking sertraline? Give a 2-3 sentence summary.	Initiate therapy with recommended starting dose.	['Avoid sertraline. Take an alternate therapy.', 'Take sertraline with a reduced dose.', 'Take sertraline with an increased dose.']	Proceed taking sertraline as normal. There is no recommendation.	For a patient who is a rapid metabolizer of CYP2B6 and has an unknown result for CYP2C19, the clinical guidance for taking sertraline, which is primarily metabolized via the CYP2B6 pathway, may not be significantly affected. Sertraline metabolism is more critically influenced by CYP2C19 activity; however, the absence of this data primarily poses a potential challenge in dose adjustment rather than contraindication or severe outcome in relation to CYP2B6 metabolism status. It may be prudent to monitor the patient closely for therapeutic effectiveness and side effects, adjusting the sertrine dosage as necessary based on clinical response rather than making preemptive pharmacogenetic adjustments.	-0.30221233	0.083761	-0.14344886	-0.26635423	0.086048074	-0.11739531	-0.2935445010662079	0.21821488440036774	-0.09875454753637314	0.3331771964870705	0.578743126541413	0.6144095137638889	0.30433092	0.57956547	0.52650523	0.36827752	0.588539	0.5581818	0.36314973	0.5208611	0.52902263	0.2427558	0.49930066	0.43912363	0
sevoflurane	RYR1;CACNA1S	What would be the clinical guidance for someone who is No Result for RYR1 and Malignant Hyperthermia Susceptibility for CACNA1S with regards to taking sevoflurane? Give a 2-3 sentence summary.	Based on CACNA1S status, halogenated volatile anesthetics or the depolarizing muscle relaxant succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). They should not be used, except in extraordinary circumstances where the benefits outweigh the risks. In general, alternative anesthetics are widely available and effective in patients with MHS.	['Proceed taking sevoflurane as normal. There is no recommendation.', 'Take sevoflurane with a reduced dose.', 'Take sevoflurane with an increased dose.']	Avoid sevoflurane. Take an alternate therapy.	For patients with no result for RYR1 and malignant hypertheria susceptibility (MHS) for CACNA1S genetic mutations, clinical guidance suggests taking precaution with the use of sevoflurane. Both RYR1 and CACNA1S gene mutations are linked to increased risk of malignant hyperthermia, a severe reaction to certain drugs used for anesthesia, like sevoflurane. Therefore, in the absence of specific genetic test results, clinicians should consider alternative anesthetics that do not trigger malignant hyperthermia and ensure appropriate readiness to manage this potential complication should it arise during the use of volatile anesthetic agents.	0.09199562	0.16383395	0.13033494	-0.18956116	0.35611975	0.022596953	-0.22333213686943054	0.2597132921218872	-0.04023902863264084	0.7045328263144519	0.5532775185791053	0.5291180595234317	0.68105507	0.54351	0.52351654	0.74322593	0.5298413	0.45937142	0.7897624	0.4188797	0.39669257	0.6657953	0.4834485	0.46274307	0
sevoflurane	RYR1;CACNA1S	What would be the clinical guidance for someone who is Malignant Hyperthermia Susceptibility for RYR1 and Malignant Hyperthermia Susceptibility for CACNA1S with regards to taking sevoflurane? Give a 2-3 sentence summary.	Halogenated volatile anesthetics or the depolarizing muscle relaxant succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). They should not be used, except in extraordinary circumstances where the benefits outweigh the risks. In general, alternative anesthetics are widely available and effective in patients with MHS.	['Proceed taking sevoflurane as normal. There is no recommendation.', 'Take sevoflurane with a reduced dose.', 'Take sevoflurane with an increased dose.']	Avoid sevoflurane. Take an alternate therapy.	Individuals with genetic mutations in RYR1 or CACNA1S genes leading to Malignant Hyperthermia Susceptibility should avoid using sevoflurane, as this inhalational anaesthetic can trigger malignant hyperthermia (MH), a life-threatening condition. Clinical guidance involves the use of alternative anaesthetics that do not trigger MH, such as intravenous agents like propofol. Proper preparedness and protocols for the management of malignant hyperthermia, including readily available dantrolene, are essential during surgeries involving patients susceptible to MH.	0.18873945	0.2671568	0.22985971	-0.11472306	0.5253037	0.12842667	-0.15030890703201294	0.38167279958724976	0.0597308874130249	0.7366729497285729	0.5399937600076882	0.5067570361620625	0.7540091	0.6168114	0.58687556	0.7558211	0.5162405	0.44454327	0.7620347	0.45423076	0.42481834	0.62906337	0.5753333	0.536228	1
sevoflurane	RYR1;CACNA1S	What would be the clinical guidance for someone who is Uncertain Susceptibility for RYR1 and No Result for CACNA1S with regards to taking sevoflurane? Give a 2-3 sentence summary.	No CACNA1S genotype is available. Based on RYR1 status, clinical findings, family history, further genetic testing and other laboratory data should guide use of halogenated volatile anesthetics or depolarizing muscle relaxants.	['Avoid sevoflurane. Take an alternate therapy.', 'Take sevoflurane with a reduced dose.', 'Take sevoflurane with an increased dose.']	Proceed taking sevoflurane as normal. There is no recommendation.	Individuals with an uncertain susceptibility variant in the RYR1 gene or no result for the CACNA1S gene may have a potential risk for Malignant Hyperthermia (MH) when exposed to certain anesthetic agents, including sevoflurane. Due to the uncertain genetic status and the serious nature of MH, which is a life-threatening condition, it is advisable to consider alternative anesthesia methods that do not trigger MH. Consultation with a healthcare provider specializing in anesthesia and genetics is recommended to tailor the safest anesthesia plan based on the individual's genetic and clinical profile.	0.08629615	0.2508297	0.16643798	-0.19302854	0.1497042	-0.045514617	-0.13459661602973938	0.45584428310394287	0.09338340163230896	0.6696756073240707	0.4620889425733702	0.4824218494468752	0.66121244	0.40233135	0.4589977	0.71747243	0.4353556	0.4971678	0.55339086	0.42975768	0.45532975	0.6589591	0.4972216	0.5322738	0
