drug	genes	question	answer	incorrect_recommendations	concurring_recommendation	llm_answer	bert_score_precision_llm_vs_ref	bert_score_recall_llm_vs_ref	bert_score_f1_llm_vs_ref	bert_score_precision_llm_vs_concurring	bert_score_recall_llm_vs_concurring	bert_score_f1_llm_vs_concurring	bert_score_precision_llm_vs_discordant	bert_score_recall_llm_vs_discordant	bert_score_f1_llm_vs_discordant	oai_embedding_llm_vs_ref	oai_embedding_llm_vs_concurring	oai_embedding_llm_vs_discordant	negation_mpnet_llm_vs_ref	negation_mpnet_llm_vs_concurring	negation_mpnet_llm_vs_discordant	base_mpnet_llm_vs_ref	base_mpnet_llm_vs_concurring	base_mpnet_llm_vs_discordant	roberta_llm_vs_ref	roberta_llm_vs_concurring	roberta_llm_vs_discordant	gte_llm_vs_ref	gte_llm_vs_concurring	gte_llm_vs_discordant	gpt4_llm_vs_ref
simvastatin	SLCO1B1	What would be the clinical guidance for someone who is Increased Function for SLCO1B1 with regards to taking simvastatin? Give a 2-3 sentence summary.	Prescribe desired starting dose and adjust doses based on disease-specific guidelines.	['Avoid simvastatin. Take an alternate therapy.', 'Take simvastatin with a reduced dose.', 'Take simvastatin with an increased dose.']	Proceed taking simvastatin as normal. There is no recommendation.	Individuals who are classified as Increased Function for SLCO1B1 may have an increased risk of experiencing statin-associated myopathy when taking simvastatin. Clinicians should consider using lower starting doses of simvastatin and monitor for signs of muscle-related side effects closely. Alternative statins with lower risk of myopathy may also be considered for these individuals.	-0.05239469	0.27434877	0.09199253	-0.12748289	0.026206627	-0.052214872	-0.05526053160429001	0.4585493505001068	0.15309511125087738	0.30491266759818836	0.5130360726835603	0.5921344767122797	0.3583882	0.5897106	0.64251393	0.3003402	0.65849406	0.68950665	0.234826	0.49561402	0.5523994	0.32306537	0.50564635	0.58534235	0
simvastatin	SLCO1B1	What would be the clinical guidance for someone who is Normal Function for SLCO1B1 with regards to taking simvastatin? Give a 2-3 sentence summary.	Prescribe desired starting dose and adjust doses based on disease-specific guidelines.	['Avoid simvastatin. Take an alternate therapy.', 'Take simvastatin with a reduced dose.', 'Take simvastatin with an increased dose.']	Proceed taking simvastatin as normal. There is no recommendation.	For individuals classified as Normal Function for SLCO1B1, which is a gene involved in the transport of simvastatin, standard dosing recommendations for simvastatin can typically be followed. However, close monitoring for adverse effects such as muscle pain or weakness is important, as some individuals may still be at risk for statin-induced myopathy despite having a Normal Function genotype. It is recommended to consult with a healthcare provider to ensure appropriate monitoring and management of any potential side effects.	-0.11164352	0.24297895	0.041795816	-0.13961613	0.13872199	-0.0145096965	-0.1503983587026596	0.3269227147102356	0.04017942026257515	0.36867793949850897	0.6244001006078999	0.5758502650415093	0.46347177	0.5535971	0.5608978	0.368905	0.6591325	0.65708756	0.28811184	0.505203	0.5081305	0.41548842	0.617734	0.564834	0
simvastatin	SLCO1B1	What would be the clinical guidance for someone who is Indeterminate for SLCO1B1 with regards to taking simvastatin? Give a 2-3 sentence summary.	No recommendation	['Avoid simvastatin. Take an alternate therapy.', 'Take simvastatin with a reduced dose.', 'Take simvastatin with an increased dose.']	Proceed taking simvastatin as normal. There is no recommendation.	For patients who are classified as Indeterminate for SLCO1B1 genetic variant, it is recommended to consider reduced starting doses of simvastatin with close monitoring for adverse effects. Clinical judgment and monitoring of cholesterol levels and liver function tests are important to ensure patient safety and efficacy of treatment. Consultation with a healthcare provider or genetic counselor for personalized guidance is also advisable.	-0.4401313	-0.276896	-0.3624269	-0.08500922	0.13406649	0.017493611	-0.07025869190692902	0.5333279967308044	0.1648537963628769	0.23822351620843285	0.576370954632353	0.6304179103661669	0.1891317	0.59024084	0.6267078	0.11298953	0.6721975	0.6869239	-0.0077514714	0.47338063	0.5437188	0.28652284	0.55196226	0.6330622	0
simvastatin	SLCO1B1	What would be the clinical guidance for someone who is Possible Decreased Function for SLCO1B1 with regards to taking simvastatin? Give a 2-3 sentence summary.	Prescribe an alternative statin depending on the desired potency (see Figure 1 of PMID: 35152405 for recommendations for alternative statins). If simvastatin therapy is warranted, limit dose to <20mg/day.	['Proceed taking simvastatin as normal. There is no recommendation.', 'Take simvastatin with a reduced dose.', 'Take simvastatin with an increased dose.']	Avoid simvastatin. Take an alternate therapy.	Individuals who are classified as Possible Decreased Function for SLCO1B1 may be at an increased risk of experiencing adverse effects such as myopathy when taking simvastatin, a drug commonly used to lower cholesterol. Clinical guidance suggests considering a lower starting dose of simvastatin or choosing an alternative statin to reduce the risk of adverse effects in these individuals. It is important for healthcare providers to assess each patient's individual risk factors and make personalized treatment decisions based on this genetic information.	0.06817589	0.17851089	0.12430874	-0.07370966	0.3097373	0.090687074	-0.07290669530630112	0.41530996561050415	0.12665222585201263	0.6474404771527742	0.5865655605587848	0.6329258265693136	0.67005837	0.63797414	0.6094665	0.6124752	0.6335296	0.5867295	0.4780762	0.53581804	0.50767803	0.49109793	0.6107379	0.6297701	1
streptomycin	MT-RNR1	What would be the clinical guidance for someone who is increased risk of aminoglycoside-induced hearing loss for MT-RNR1 with regards to taking streptomycin? Give a 2-3 sentence summary.	Avoid aminoglycoside anitbiotics unless the high risk of permanent hearing loss is outweighed by the severity of infection and lack of safe or effective alternative therapies.	['Proceed taking streptomycin as normal. There is no recommendation.', 'Take streptomycin with a reduced dose.', 'Take streptomycin with an increased dose.']	Avoid streptomycin. Take an alternate therapy.	Individuals who are at increased risk of aminoglycoside-induced hearing loss due to variations in the MT-RNR1 gene may benefit from alternative medications or dosage adjustments to minimize the risk of adverse effects when taking streptomycin. Prior to starting streptomycin therapy, pharmacogenomic testing can help identify these individuals, allowing healthcare providers to make informed treatment decisions to optimize safety and efficacy. Close monitoring of hearing function and renal function is also recommended during treatment with aminoglycosides in these individuals.	0.027044296	0.18698241	0.10516543	-0.10388852	0.35114735	0.08389495	-0.13859762251377106	0.35405445098876953	0.05771125480532646	0.6939476705942198	0.5755703698051594	0.5691664623677858	0.59432864	0.50927025	0.47206947	0.70061165	0.54300827	0.54136205	0.6625392	0.4460225	0.41953892	0.61187226	0.57995	0.564943	0
streptomycin	MT-RNR1	What would be the clinical guidance for someone who is normal risk of aminoglycoside-induced hearing loss for MT-RNR1 with regards to taking streptomycin? Give a 2-3 sentence summary.	Use aminoglycoside antibiotics at standard doses for the shortest feasible course with therapeutic dose monitoring. Evaluate regularly for hearing loss in line with local guidance.	['Avoid streptomycin. Take an alternate therapy.', 'Take streptomycin with a reduced dose.', 'Take streptomycin with an increased dose.']	Proceed taking streptomycin as normal. There is no recommendation.	For individuals with normal risk of aminoglycoside-induced hearing loss related to MT-RNR1 gene variants, regular monitoring of hearing and kidney function is recommended when taking streptomycin. Close monitoring can help detect any early signs of hearing loss or kidney damage and allow for timely adjustments to the treatment regimen if necessary. It is important for healthcare providers to balance the benefits of streptomycin treatment with the potential risks in these individuals.	0.09011566	0.26003268	0.17259091	-0.09985796	0.094247475	-0.007600077	-0.07198627293109894	0.31342434883117676	0.08848542720079422	0.6520041584289871	0.5763592283508895	0.5712695729746781	0.60933954	0.4951624	0.5175355	0.6541634	0.6145682	0.6064255	0.6660955	0.45217896	0.47892746	0.605555	0.4972401	0.5272773	0
streptomycin	MT-RNR1	What would be the clinical guidance for someone who is uncertain risk of aminoglycoside-induced hearing loss for MT-RNR1 with regards to taking streptomycin? Give a 2-3 sentence summary.	Use aminoglycoside antibiotics at standard doses for the shortest feasible course with therapeutic dose monitoring. Evaluate regularly for hearing loss in line with local guidance.	['Avoid streptomycin. Take an alternate therapy.', 'Take streptomycin with a reduced dose.', 'Take streptomycin with an increased dose.']	Proceed taking streptomycin as normal. There is no recommendation.	Individuals with a genetic variant in the MT-RNR1 gene that increases susceptibility to aminoglycoside-induced hearing loss may be at higher risk of experiencing this side effect when taking streptomycin. Clinicians should consider using alternative antibiotics or adjusting the dosage of streptomycin if it is necessary to use this medication in such individuals. Monitoring for signs of hearing loss and having regular hearing assessments may also be recommended to detect any adverse effects early.	0.037604865	0.2694045	0.14593834	-0.16639769	0.020400567	-0.07743699	-0.09739577025175095	0.3994807004928589	0.10404261201620102	0.6229432709676702	0.517250010223109	0.5735567311660194	0.4525049	0.52126247	0.5536956	0.60982925	0.6226759	0.62083495	0.66312176	0.44361702	0.48807752	0.6338108	0.52952725	0.5825871	0
succinylcholine	RYR1;CACNA1S	What would be the clinical guidance for someone who is Uncertain Susceptibility for RYR1 and Malignant Hyperthermia Susceptibility for CACNA1S with regards to taking succinylcholine? Give a 2-3 sentence summary.	Halogenated volatile anesthetics or the depolarizing muscle relaxant succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). They should not be used, except in extraordinary circumstances where the benefits outweigh the risks. In general, alternative anesthetics are widely available and effective in patients with MHS.	['Proceed taking succinylcholine as normal. There is no recommendation.', 'Take succinylcholine with a reduced dose.', 'Take succinylcholine with an increased dose.']	Avoid succinylcholine. Take an alternate therapy.	For an individual with Uncertain Susceptibility for RYR1 and Malignant Hyperthermia Susceptibility for CACNA1S, caution is warranted when considering the use of succinylcholine due to the potential risk of malignant hyperthermia (MH) reaction. It is crucial for healthcare providers to be aware of this genetic predisposition and to consider alternative medications for muscle relaxation during procedures requiring anesthesia to minimize the risk of triggering an MH crisis in susceptible individuals. Close monitoring for signs of MH and having a plan in place to manage an MH crisis is essential in this scenario.	0.10832574	0.2344799	0.17152192	-0.20109273	0.36309612	0.015755298	-0.2621830999851227	0.33443012833595276	-0.045467544347047806	0.7513668832025615	0.5713873908610868	0.5672314614981016	0.80127823	0.54462403	0.5467028	0.85791814	0.5377188	0.4881508	0.8047694	0.5040612	0.45857856	0.7202586	0.56634194	0.5357056	0
succinylcholine	RYR1;CACNA1S	What would be the clinical guidance for someone who is No Result for RYR1 and Malignant Hyperthermia Susceptibility for CACNA1S with regards to taking succinylcholine? Give a 2-3 sentence summary.	Based on CACNA1S status, halogenated volatile anesthetics or the depolarizing muscle relaxant succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). They should not be used, except in extraordinary circumstances where the benefits outweigh the risks. In general, alternative anesthetics are widely available and effective in patients with MHS.	['Proceed taking succinylcholine as normal. There is no recommendation.', 'Take succinylcholine with a reduced dose.', 'Take succinylcholine with an increased dose.']	Avoid succinylcholine. Take an alternate therapy.	Individuals who are classified as No Result for RYR1 and Malignant Hyperthermia Susceptibility for CACNA1S may still have a genetic predisposition to malignant hyperthermia (MH). Therefore, it is recommended to avoid succinylcholine, a medication known to trigger MH in susceptible individuals, and opt for alternative agents when possible to reduce the risk of MH crisis during anesthesia. Close monitoring by healthcare providers experienced in managing MH is also recommended if succinylcholine must be used in emergency situations.	0.14665757	0.20844555	0.18008505	-0.17739627	0.4334311	0.05389333	-0.24771276116371155	0.2985513210296631	-0.038576237857341766	0.7757456893950666	0.5504745037549911	0.5528084689222236	0.8070484	0.5095578	0.5715323	0.85836565	0.45558143	0.4291223	0.84305036	0.5188828	0.4766003	0.76509327	0.5996142	0.55594534	1
succinylcholine	RYR1;CACNA1S	What would be the clinical guidance for someone who is Malignant Hyperthermia Susceptibility for RYR1 and Uncertain Susceptibility for CACNA1S with regards to taking succinylcholine? Give a 2-3 sentence summary.	Halogenated volatile anesthetics or the depolarizing muscle relaxant succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). They should not be used, except in extraordinary circumstances where the benefits outweigh the risks. In general, alternative anesthetics are widely available and effective in patients with MHS.	['Proceed taking succinylcholine as normal. There is no recommendation.', 'Take succinylcholine with a reduced dose.', 'Take succinylcholine with an increased dose.']	Avoid succinylcholine. Take an alternate therapy.	For an individual with Malignant Hyperthermia Susceptibility related to RYR1 and uncertain susceptibility related to CACNA1S, caution should be exercised when considering the use of succinylcholine during surgery due to the potential risk of triggering a malignant hyperthermia crisis. Alternative non-depolarizing muscle relaxants should be considered to avoid complications. Consultation with a pharmacogenomics expert and anesthesiologist is recommended to determine the safest course of action based on the individual's genetic predisposition.	0.18139048	0.24869923	0.21731165	-0.12398411	0.38606417	0.08052943	-0.17992372810840607	0.3350871801376343	0.018011393025517464	0.7764471246304542	0.6132974870916817	0.6011068173403704	0.8375827	0.5321732	0.5141892	0.8487988	0.5367263	0.4989225	0.75978553	0.4944141	0.48306847	0.7419093	0.55252236	0.5474411	1
succinylcholine	RYR1;CACNA1S	What would be the clinical guidance for someone who is No Result for RYR1 and Uncertain Susceptibility for CACNA1S with regards to taking succinylcholine? Give a 2-3 sentence summary.	No RYR1 genotype is available. Based on CACNA1S status, clinical findings, family history, further genetic testing and other laboratory data should guide use of halogenated volatile anesthetics or depolarizing muscle relaxants.	['Avoid succinylcholine. Take an alternate therapy.', 'Take succinylcholine with a reduced dose.', 'Take succinylcholine with an increased dose.']	Proceed taking succinylcholine as normal. There is no recommendation.	For individuals with a No Result for RYR1 and Uncertain Susceptibility for CACNA1S, there may be an increased risk of adverse reactions to succinylcholine due to possible underlying genetic variations affecting muscle relaxation and response to the drug. Clinical guidance would typically involve considering alternative medications or adopting monitoring measures to minimize the potential risks associated with succinylcholine administration. Consulting a healthcare provider, particularly one experienced in pharmacogenomics, would be advisable for personalized recommendations based on individual genetic profiles and clinical circumstances.	0.108481936	0.2612478	0.18348792	-0.19895546	0.06658396	-0.07944047	-0.15876853466033936	0.3517683446407318	0.0444219633936882	0.6864688054203041	0.6092974565254754	0.6094890481671713	0.72105473	0.55761766	0.5755774	0.73599976	0.61885893	0.66148794	0.7236439	0.49809366	0.48110673	0.65074563	0.59908795	0.6121561	0
sulfadiazine	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking sulfadiazine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid sulfadiazine. Take an alternate therapy.', 'Take sulfadiazine with a reduced dose.', 'Take sulfadiazine with an increased dose.']	Proceed taking sulfadiazine as normal. There is no recommendation.	Individuals deficient in glucose-6-phosphate dehydrogenase (G6PD) are at risk for hemolytic anemia when exposed to certain medications, including sulfadiazine. Clinical guidance would recommend avoiding the use of sulfadiazine in individuals with G6PD deficiency due to the potential for severe adverse effects like hemolysis. Alternative medications should be considered in these cases to avoid harm to the individual.	-0.105833195	0.13420595	0.004874501	-0.15302083	0.018633671	-0.0702541	-0.06211318448185921	0.4689218997955322	0.15139858424663544	0.6446981194019998	0.5113795055896064	0.5445452376675033	0.57879764	0.60168123	0.6158587	0.56563216	0.5822123	0.59837264	0.5735426	0.5311793	0.5754474	0.51300734	0.580397	0.6463395	0
sulfadiazine	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking sulfadiazine? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid sulfadiazine. Take an alternate therapy.', 'Take sulfadiazine with a reduced dose.', 'Take sulfadiazine with an increased dose.']	Proceed taking sulfadiazine as normal. There is no recommendation.	Individuals who are identified as indeterminate for G6PD deficiency should be cautious when taking medications that can trigger hemolysis, such as sulfonamides like sulfadiazine. Close monitoring for signs and symptoms of hemolysis is recommended, and alternative medications with lower risk of hemolytic reactions may be considered if available. Consulting with a healthcare provider or clinical pharmacist for personalized recommendations is advisable.	0.058989543	0.20718157	0.13200161	-0.100664444	0.065513976	-0.020049583	-0.04968734085559845	0.4161422550678253	0.12745672464370728	0.6317363410514405	0.5300962614712706	0.5392720569750548	0.56785583	0.614318	0.60877085	0.6459186	0.5976337	0.58527637	0.59012514	0.5178473	0.5537019	0.58072215	0.52295107	0.5596044	0
sulfadiazine	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking sulfadiazine? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid sulfadiazine. Take an alternate therapy.', 'Take sulfadiazine with a reduced dose.', 'Take sulfadiazine with an increased dose.']	Proceed taking sulfadiazine as normal. There is no recommendation.	Individuals who are deficient in G6PD (glucose-6-phosphate dehydrogenase) and have CNSHA (chronic non-spherocytic hemolytic anemia) are at an increased risk of hemolysis when exposed to certain medications, such as sulfadiazine. Therefore, it is recommended to avoid sulfadiazine in individuals with G6PD deficiency to prevent the risk of hemolysis and potential harm. Alternative antibiotics that do not pose a risk of hemolysis should be considered in these individuals.	-0.027828878	0.22461209	0.08839571	-0.21759368	0.01152129	-0.11216575	-0.13884852826595306	0.46526038646698	0.09280502796173096	0.4464945514061833	0.509413709507194	0.5439386061867464	0.5877006	0.61663926	0.62371504	0.53862524	0.6553597	0.64635473	0.5229745	0.5369843	0.59341407	0.54795605	0.5705443	0.6091137	0
sulfadiazine	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking sulfadiazine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid sulfadiazine. Take an alternate therapy.', 'Take sulfadiazine with a reduced dose.', 'Take sulfadiazine with an increased dose.']	Proceed taking sulfadiazine as normal. There is no recommendation.	For individuals who are normal for G6PD, there is typically no increased risk of hemolytic anemia when taking sulfadiazine. However, it is still recommended to monitor for any signs of hemolysis or other adverse effects when starting sulfadiazine therapy, and to discontinue if any concerning symptoms develop. Close monitoring and awareness of potential adverse effects are important for all individuals taking sulfadiazine, regardless of their G6PD status.	-0.23124649	0.13292727	-0.077355385	-0.15992826	0.10363163	-0.04066445	-0.17389792203903198	0.28990983963012695	-0.01835797354578972	0.5882331869291123	0.6164566358824216	0.585695918768191	0.47130945	0.6765464	0.5937478	0.4209041	0.6635192	0.6273163	0.4428797	0.5796095	0.5649199	0.48677674	0.5533191	0.57057023	0
sulfadimidine	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking sulfadimidine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid sulfadimidine. Take an alternate therapy.', 'Take sulfadimidine with a reduced dose.', 'Take sulfadimidine with an increased dose.']	Proceed taking sulfadimidine as normal. There is no recommendation.	Individuals who are deficient in glucose-6-phosphate dehydrogenase (G6PD) are at increased risk of developing hemolytic anemia when exposed to certain medications like sulfadimidine. Clinical guidance recommends avoiding sulfadimidine in G6PD-deficient individuals to prevent the risk of hemolysis. It is important for healthcare providers to be aware of the patient's G6PD status and consider alternative medications when managing infections in this population.	-0.10296396	0.17909068	0.024006382	-0.1763094	0.015716078	-0.08526947	-0.08826370537281036	0.5106168985366821	0.14456872642040253	0.6390589710250252	0.5403655209912898	0.56398834470668	0.58158827	0.53867835	0.59091866	0.5671498	0.5291297	0.5666044	0.61816186	0.51893824	0.55868983	0.5691993	0.5648495	0.6477378	0
sulfadimidine	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking sulfadimidine? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid sulfadimidine. Take an alternate therapy.', 'Take sulfadimidine with a reduced dose.', 'Take sulfadimidine with an increased dose.']	Proceed taking sulfadimidine as normal. There is no recommendation.	Individuals who are categorized as Indeterminate for G6PD status may have partial enzyme activity and could be at risk of hemolysis when exposed to sulfonamides like sulfadimidine. It is advised to consider alternative medications or to closely monitor for signs and symptoms of hemolysis if sulfadimidine is necessary, particularly in high-risk populations such as those with African or Mediterranean ancestry. Consulting with a healthcare provider or a clinical pharmacist specialized in pharmacogenomics is recommended to determine the most appropriate course of action.	0.021477707	0.25396782	0.13001013	-0.14822654	0.020205328	-0.066788845	-0.08386010676622391	0.4623567461967468	0.13344299793243408	0.6629271575906442	0.5908837772770125	0.6029360632849594	0.5757719	0.5710908	0.62040377	0.6676642	0.64581203	0.69049704	0.65718246	0.5295078	0.5601716	0.55839825	0.5820659	0.6523413	0
sulfadimidine	G6PD	What would be the clinical guidance for someone who is Deficient with CNSHA for G6PD with regards to taking sulfadimidine? Give a 2-3 sentence summary.	Use drug cautiously; if used, close monitoring for acute exacerbation of chronic hemolysis is recommended	['Avoid sulfadimidine. Take an alternate therapy.', 'Take sulfadimidine with a reduced dose.', 'Take sulfadimidine with an increased dose.']	Proceed taking sulfadimidine as normal. There is no recommendation.	Individuals who are G6PD deficient with CNSHA (chronic non-spherocytic hemolytic anemia) are at risk of severe hemolysis when exposed to certain medications, including sulfadimidine (sulfonamides). Clinical guidance for these individuals typically involves avoiding medications known to trigger hemolysis in G6PD deficiency, such as sulfadimidine, to prevent serious complications like hemolytic anemia. A healthcare provider may recommend alternative medications that are known to be safe for individuals with G6PD deficiency.	-0.09173763	0.19905758	0.038678553	-0.24665421	-0.025623875	-0.14464481	-0.1769506186246872	0.4822118282318115	0.0674641877412796	0.4583925923334026	0.5300290522741626	0.5402583611455911	0.6251152	0.5309359	0.61928254	0.58877355	0.59406316	0.63790315	0.5180426	0.5173967	0.57144123	0.52410746	0.5460354	0.60183764	0
sulfadimidine	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking sulfadimidine? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid sulfadimidine. Take an alternate therapy.', 'Take sulfadimidine with a reduced dose.', 'Take sulfadimidine with an increased dose.']	Proceed taking sulfadimidine as normal. There is no recommendation.	Individuals who are normal for G6PD can generally take sulfadimidine without an increased risk of hemolysis. However, it is always recommended to monitor for signs of hemolysis, especially in those with a family history of G6PD deficiency or in individuals of high-risk ethnic backgrounds. Additionally, healthcare providers may consider starting with a lower dose and monitoring closely for any adverse effects.	-0.18868206	0.04992835	-0.07929181	-0.18494572	0.11063566	-0.054101713	-0.1176876574754715	0.6216488480567932	0.1370871365070343	0.6269897223369886	0.6512472190918918	0.600681087729967	0.526693	0.66962606	0.6316714	0.49012128	0.7324809	0.7117078	0.4562211	0.664123	0.64537644	0.578711	0.6061197	0.5809982	0
sulfamethoxazole / trimethoprim	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking sulfamethoxazole / trimethoprim? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid sulfamethoxazole / trimethoprim. Take an alternate therapy.', 'Take sulfamethoxazole / trimethoprim with a reduced dose.', 'Take sulfamethoxazole / trimethoprim with an increased dose.']	Proceed taking sulfamethoxazole / trimethoprim as normal. There is no recommendation.	Individuals who are normal for G6PD enzyme function generally do not require any specific precaution or dose adjustment when taking sulfamethoxazole/trimethoprim. However, it is always important to follow healthcare provider recommendations and monitor for any signs of adverse effects such as hemolysis, especially in individuals with a history of drug sensitivity.	-0.109431855	0.23804726	0.041510195	0.025955211	0.36786306	0.17711563	0.05812254175543785	0.6035501956939697	0.2506881356239319	0.6056101613903848	0.6777057919032928	0.6331430740311579	0.4708821	0.7165619	0.6121016	0.44643664	0.73993385	0.66078913	0.3990795	0.61857164	0.5766723	0.51528835	0.62349814	0.58851415	1
sulfamethoxazole / trimethoprim	G6PD	What would be the clinical guidance for someone who is Variable for G6PD with regards to taking sulfamethoxazole / trimethoprim? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid sulfamethoxazole / trimethoprim. Take an alternate therapy.', 'Take sulfamethoxazole / trimethoprim with a reduced dose.', 'Take sulfamethoxazole / trimethoprim with an increased dose.']	Proceed taking sulfamethoxazole / trimethoprim as normal. There is no recommendation.	For individuals who are G6PD deficient, using sulfamethoxazole/trimethoprim should be approached with caution due to the potential risk of hemolytic anemia. Monitoring for signs of hemolysis and considering alternative treatment options may be advisable in individuals with G6PD deficiency to avoid complications. It is recommended to consult with a healthcare provider or a pharmacist for personalized recommendations based on individual risk factors and genetic test results.	-0.067299634	0.1689452	0.04220016	-0.043012477	0.3400417	0.12190001	0.02304995432496071	0.5729944705963135	0.24573397636413574	0.645445672261926	0.5872926507393685	0.6031369160991386	0.6552452	0.6243191	0.58948886	0.645422	0.69675004	0.6448484	0.6195179	0.5519825	0.55812204	0.5461113	0.5949166	0.609251	0
sulfamethoxazole / trimethoprim	G6PD	What would be the clinical guidance for someone who is Deficient for G6PD with regards to taking sulfamethoxazole / trimethoprim? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status at standard doses	['Avoid sulfamethoxazole / trimethoprim. Take an alternate therapy.', 'Take sulfamethoxazole / trimethoprim with a reduced dose.', 'Take sulfamethoxazole / trimethoprim with an increased dose.']	Proceed taking sulfamethoxazole / trimethoprim as normal. There is no recommendation.	Individuals who are deficient in the enzyme glucose-6-phosphate dehydrogenase (G6PD) are at an increased risk of hemolytic anemia when exposed to medications such as sulfamethoxazole/trimethoprim, which can trigger the destruction of red blood cells. It is generally recommended to avoid the use of sulfamethoxazole/trimethoprim in individuals with G6PD deficiency, and alternative antibiotics should be considered. Close monitoring for signs of hemolysis is important if sulfamethoxazole/trimethoprim must be used in these individuals.	-0.2477143	0.057691853	-0.114488766	-0.10960064	0.10846693	-0.0076557514	-0.045830197632312775	0.3810312747955322	0.13422931730747223	0.6207603549513524	0.5068397898895491	0.5557378682510017	0.51023203	0.53171843	0.5482355	0.53144693	0.5986557	0.6042293	0.5230816	0.52045196	0.53747785	0.5106745	0.60992116	0.6516298	0
sulfamethoxazole / trimethoprim	G6PD	What would be the clinical guidance for someone who is Indeterminate for G6PD with regards to taking sulfamethoxazole / trimethoprim? Give a 2-3 sentence summary.	To ascertain G6PD status, enzyme activity must be measured. Drug use should be guided per the recommendations based on the activity-based phenotype.	['Avoid sulfamethoxazole / trimethoprim. Take an alternate therapy.', 'Take sulfamethoxazole / trimethoprim with a reduced dose.', 'Take sulfamethoxazole / trimethoprim with an increased dose.']	Proceed taking sulfamethoxazole / trimethoprim as normal. There is no recommendation.	Individuals who are classified as Indeterminate for G6PD deficiency may have reduced enzyme activity and could be at risk for hemolysis when exposed to drugs like sulfamethoxazole/trimethoprim. In such cases, it is recommended to consider alternative antibiotics with lower risk of hemolysis or to closely monitor for signs of hemolysis if sulfamethoxazole/trimethoprim is deemed necessary, taking into account the potential benefits and risks based on individual patient factors. Consultation with a healthcare provider with expertise in pharmacogenomics is advised for personalized guidance.	-0.00854785	0.27763772	0.12105125	-0.089780554	0.16772118	0.027902467	-0.03421188145875931	0.41957977414131165	0.15526185929775238	0.6619181422269753	0.5582140028632223	0.5919550960922538	0.55254716	0.59717596	0.5715181	0.69181126	0.56908983	0.5552936	0.65402913	0.49502373	0.48285025	0.5482096	0.5855586	0.6111417	0
sulfanilamide	G6PD	What would be the clinical guidance for someone who is Normal for G6PD with regards to taking sulfanilamide? Give a 2-3 sentence summary.	No reason to avoid based on G6PD status	['Avoid sulfanilamide. Take an alternate therapy.', 'Take sulfanilamide with a reduced dose.', 'Take sulfanilamide with an increased dose.']	Proceed taking sulfanilamide as normal. There is no recommendation.	For individuals who are normal for G6PD, there is typically no specific guidance or precaution needed when taking sulfanilamide. Sulfanilamide is not known to significantly affect individuals with normal G6PD enzyme activity. However, as with any medication, it is important to adhere to dosing instructions and monitor for any unexpected side effects.	-0.16292241	0.11641235	-0.037752617	-0.10926048	0.19923812	0.027524179	-0.13245391845703125	0.37688499689102173	0.05024292692542076	0.6024024257807421	0.6873458406008915	0.5877441626517942	0.49854907	0.6758002	0.5638084	0.49035916	0.6949298	0.63752013	0.46727577	0.53352815	0.48938194	0.55236095	0.58985275	0.55682164	1
